id,concept_id,source_term,target_term,locale,variants,rejected_forms,scope,register,translation_state
805a5d63-3682-550b-98df-edcaf5e1bbeb,dc1c92e5-7eb1-5000-b1bc-89c2d3151ddd,without replacement,tanpa pengembalian,id-ID,[],[],probability / Chapter 3 Section 3.3,academic,language_reviewed
80eb9427-dd7e-53d2-aaa7-6f1793e6bb0c,1c54a846-cc61-53a1-9c54-6bbeb959d68d,independent and identically distributed (iid),saling independen dan berdistribusi identik (iid),id-ID,"[""independen dan terdistribusi identik""]",[],statistics / Chapter 4 Section 4.2,academic,language_reviewed
81c79b05-1f0c-5bbd-9b74-e47cbac6d8c4,6d4ab24b-de8c-50fb-a166-0a95b318b413,bar plot,diagram batang,id-ID,[],[],data visualization,academic,translated
82a85072-e373-52ce-a175-5dbe56c24821,36e35ba2-9cc5-55b4-8dcd-7a36306ed91f,independent,saling independen,id-ID,"[""saling bebas""]",[],probability / Chapter 3 Section 3.4,academic,language_reviewed
859fcdba-5422-5d63-b11a-3098d6f51766,3ee05ce5-34a2-50e0-8414-5488d45e4e15,mean,rata-rata,id-ID,[],[],descriptive statistics,academic,translated
867307b6-15bf-51b4-bb24-7428d4052873,e5fd01c5-ba33-5c11-8054-6d191fc66639,interquartile range,rentang antarkuartil,id-ID,[],[],descriptive statistics,academic,translated
86a10416-dd29-5c3e-989a-e5baf5c67c51,1557534c-d0f9-5d9f-b69d-97e1f366d3b3,standardized stacked bar plot,diagram batang bertumpuk terstandarisasi,id-ID,[],[],data visualization,academic,translated
86b9543a-5e78-5f12-a381-701536d506d8,1cf70d78-b32f-5be5-bc3f-f2792574cab1,mean-to-median ratio,rasio rata-rata terhadap median,id-ID,[],[],chapter review exercises 2.27-2.34,academic,structurally_verified
8834dac5-97d7-5589-9cfe-13d4e39670a3,c0c417a6-c314-572e-b9d0-2d5c5dcb9dd9,retrospective observational study,studi observasional retrospektif,id-ID,[],[],Avandia exercise,academic,structurally_verified
89b88e44-05db-5d66-ab33-ba624855eed7,5594ac04-c075-52ae-b2ea-7374ea43221a,sample,sampel,id-ID,[],[],sampling and study design,academic,draft
8a8cc522-7df7-5514-bceb-e1cf6fd32a0f,ec5b7564-4a11-5f13-a079-e4729447462a,probability distribution,distribusi peluang,id-ID,"[""distribusi probabilitas""]",[],probability / Chapter 3 Section 3.4,academic,language_reviewed
8c09d6ee-190e-5564-812d-1d4fd87ac3c1,2c25f8a0-57ca-5170-8226-10347de83596,robust statistic,statistik robust,id-ID,[],[],descriptive statistics,academic,translated
8c4b5246-4573-5776-8257-a72bc95535b3,17a4a646-5862-55fd-bd56-170bd0185cff,probability,peluang,id-ID,"[""probabilitas""]",[],statistics / Chapter 4 Section 4.5,academic,language_reviewed
8d28ac25-8464-5802-a620-c4c09be82c97,e61e362e-581d-5714-997f-4aa90b687440,probability of success,peluang sukses,id-ID,"[""peluang keberhasilan""]",[],statistics / Chapter 4 Section 4.3,academic,language_reviewed
8d290ae4-5cac-5c14-9dd0-269ff207082f,e90ef72c-b9d3-5e62-8048-055e3b8fa020,nonlinear,nonlinear,id-ID,[],[],relationship,academic,translated
8d97459a-4388-5aad-80f2-8962b4929d87,50a049fc-da35-531c-a031-d1bca84e10e9,success-failure condition,syarat sukses--gagal,id-ID,[],[],statistics / Chapter 5 Section 5.1,academic,language_reviewed
8dc27efa-c8c2-5f21-a9c1-a0fbdbb53fc3,c36cb250-e58e-588e-8947-369ad6ed199a,random noise,derau acak,id-ID,[],[],statistical variation,academic,structurally_verified
8dce901f-42b7-5c79-a733-af15a93cd445,74027271-e1e9-5cff-9cc2-6cc3b09636c3,continuous random variable,variabel acak kontinu,id-ID,[],[],probability / Chapter 3 Section 3.4,academic,language_reviewed
8eda5650-3b74-5972-bd95-f0b109001c7e,12d7bbfa-fa12-5d05-aeb8-b54f773ab2d8,tail,ekor,id-ID,[],[],distribution shape,academic,translated
8ee72dc7-906f-514b-a6c0-4bfc02daeb57,9dd517c1-72ad-5989-9bb7-a20d3b6a5022,Bernoulli trial,percobaan Bernoulli,id-ID,"[""trial Bernoulli""]",[],statistics / Chapter 4 Section 4.3,academic,language_reviewed
8f1f6819-dd9e-52d2-839e-0885e8f6b4b1,fe8331ce-2b05-5825-bdf8-e1c8237d7119,alternative hypothesis,hipotesis alternatif,id-ID,[],[],randomization exercise,academic,structurally_verified
8f3e1974-67b3-59e0-9c0f-b881f4dae3e7,3eaead4e-12fc-5dd3-9299-77fdda3b0742,foundations for inference,dasar-dasar inferensi,id-ID,[],[],statistics / Chapter 5 Section 5.1,academic,language_reviewed
8f562f12-4930-5873-abb4-cc7908f05d60,c3874d11-ac64-5b81-a51d-ab2136c6d243,cardiovascular event,kejadian kardiovaskular,id-ID,[],[],Avandia study,academic,structurally_verified
93088f9d-f65f-5062-99e5-59c468d5354f,d42ddb11-e234-529d-9237-b2891c350f7a,fixed number of trials,jumlah percobaan yang tetap,id-ID,"[""banyak percobaan tetap""]",[],statistics / Chapter 4 Section 4.3,academic,language_reviewed
9354c84b-1e8c-5cb9-8a18-292aa912b0db,85fd8857-e59b-5815-8efd-c979a2fb4f83,transformation,transformasi,id-ID,[],[],data transformation,academic,translated
94a90cd3-c5f1-5056-a190-ecd006569b1c,167c6e57-8c84-53a4-a7bb-91c682b87273,poverty rate,tingkat kemiskinan,id-ID,[],[],county data and figure label,academic,translated
955e0d73-fb3b-57ff-b1ac-a934c6e604ef,646f9256-5988-5aea-8cea-4eae3e152dbe,percentile,persentil,id-ID,[],[],statistics / Chapter 4 Section 4.1,academic,language_reviewed
95a15baa-e07e-5d9a-8b6d-9372bba3c81e,3c87386a-228d-54f1-9030-f24c90d1720d,sampling uncertainty,ketidakpastian pengambilan sampel,id-ID,[],[],statistics / Chapter 5 Section 5.1,academic,language_reviewed
96457b1c-c253-5739-9d9f-f91db49a4ed2,e5685187-081e-58b2-97d8-93278df642d9,data,data,id-ID,[],[],general,academic,draft
96903bed-f0fd-51e2-aa65-1514859cb78a,11a73379-6e22-527e-9bee-2665933bbf0a,failure,gagal,id-ID,"[""kegagalan""]",[],statistics / Chapter 4 Section 4.4,academic,language_reviewed
96e9543d-6cfd-586e-ba79-765324a7bffb,b2df9bb5-2dc4-53d2-9fbe-97d6119f9dad,scatterplot,diagram pencar,id-ID,[],[],data visualization,academic,translated
9755e57b-a40c-589b-b383-e5eebf82cc71,d8df0018-7a8d-5c04-80e3-63316d05f3ea,probability,peluang,id-ID,"[""probabilitas""]",[],probability / Chapter 3 Section 3.5,academic,language_reviewed
97fd008f-3ffa-56bd-b032-9bcd5d048ca3,701ec881-995b-5643-ad55-f870996e4579,whisker,garis kumis,id-ID,[],[],box plot,academic,translated
9854a684-851c-5bec-8f38-0f3f9f5736a6,ac06a033-648f-5bb3-a8fe-6ade9d27d43e,survival time,masa hidup,id-ID,[],[],heart transplant figure,academic,structurally_verified
98a11e68-42ec-5dd5-9286-ec62603a57f4,44c4e337-62e6-5316-aa57-04e6fd73269b,sample proportion,proporsi sampel,id-ID,[],[],statistics / Chapter 5 Section 5.1,academic,language_reviewed
98ccc344-2a62-52a5-adfa-1da75edf877b,064182bc-2642-5db6-bf74-9c844b1387f3,relative frequency histogram,histogram frekuensi relatif,id-ID,[],[],Avandia randomization,academic,structurally_verified
9aad64b6-9a9d-521b-b3a8-7ba8b7d66c85,986809be-b0b3-5f4b-b034-bca386679560,categorical variable,variabel kategoris,id-ID,[],"[""variabel kategori""]",variable type,academic,draft
9b087d0a-0713-5296-8984-416b38cef135,39419da2-308b-5a02-9d4d-b87a2121ace2,stacked bar plot,diagram batang bertumpuk,id-ID,[],[],data visualization,academic,translated
9d2df60c-d751-5e62-a268-60383a9e9b7f,1595279f-eb79-5f44-8a52-10f3daf48423,row total,total baris,id-ID,[],[],contingency table,academic,translated
9eaed801-2728-5f8d-b0de-374b6611b66a,c1455a2b-e04b-509c-bf4c-7fbef1b422be,bin,interval kelas (bin),id-ID,"[""interval kelas""]","[""kelas interval"",""kelas interval (bin)""]",histogram,academic,language_reviewed
9eb1bbae-a428-5d50-817e-efd693f87173,9b116943-243d-590b-8777-a7d4e3b7fd33,mode,modus,id-ID,[],[],distribution shape,academic,translated
a13d0cbc-ac25-5f5d-8bcb-04f90b8fd098,67100dd5-006e-5eb3-82ca-86ccbd2048c0,suits,jenis kartu,id-ID,[],[],probability / Chapter 3,academic,language_reviewed
a378efca-64bb-521e-94aa-3deb068cbb37,bdac6f66-9d41-5633-96f9-e3071687f583,geometric distribution,distribusi geometrik,id-ID,"[""distribusi geometri""]",[],statistics / Chapter 4 Section 4.4,academic,language_reviewed
a413ce0d-f3c7-5f31-af15-a9ad8c3f9116,ebd09465-6572-55ef-9f88-2d16dfea742a,random sampling,pengambilan sampel acak,id-ID,[],[],sampling and study design,academic,draft
a43a5098-0edc-580c-9148-078287f9600c,32ef074f-ce3a-5744-a7e3-e9c0e3b3c440,sham surgery,bedah semu,id-ID,[],[],experimental design and research ethics,academic,draft
a46d0111-c600-5454-ac54-abdddbb2ac92,8d7b233e-b87b-5470-93e8-7ee26c31593d,retrospective study,studi retrospektif,id-ID,[],[],sampling and study design,academic,draft
a63b9a4f-41a4-56db-8ac9-31b46a762fbf,4cc64020-3c03-541e-b69a-794f4a04b00c,joint probability,peluang bersama,id-ID,"[""peluang gabungan""]",[],probability / Chapter 3 Section 3.2,academic,language_reviewed
a67d295c-efa5-58d6-a151-9a5474a48ada,0b69cd38-cf6f-5cca-a5ec-2e1b5f80d131,General Addition Rule,Aturan Penjumlahan Umum,id-ID,[],[],probability / Chapter 3,academic,language_reviewed
a6a1f3fd-b302-54b1-9c08-a58554d3d665,ab7814e1-8f2e-5cbd-99e6-e3dc3016a43b,population proportion,proporsi populasi,id-ID,[],[],statistics / Chapter 5 Section 5.1,academic,language_reviewed
a6d85367-f698-54eb-a870-63ff68779b2b,716fc072-1834-5267-8577-8d9a1dfc3c06,randomization,pengacakan,id-ID,[],[],experimental design,academic,draft
a6ee5cbf-d2ff-5403-ae13-47026a67d819,4ddda568-9dcf-5e00-915c-0a7a2c962ee4,outcome,hasil,id-ID,[],[],probability / Chapter 3,academic,language_reviewed
a714fe19-ea16-5aa9-b7a0-034eb176efa1,3ee05ce5-34a2-50e0-8414-5488d45e4e15,mean,rata-rata,id-ID,"[""rerata""]",[],statistics / Chapter 4 Section 4.5,academic,language_reviewed
a71ffb75-8153-5ad8-9575-82135aac2ef0,32f0d81e-fba0-53df-83bf-b17fe4746090,row proportion,proporsi baris,id-ID,[],[],contingency table,academic,translated
a7652b85-3ecd-5cab-9aac-0df26b0ed27a,c83e824f-46d2-5e04-8b02-024e7508e6cb,distribution shape,bentuk distribusi,id-ID,[],[],chapter review exercises 2.27-2.34,academic,structurally_verified
a8021580-3fbd-560b-a314-8c7ba8bf1eef,359dcdb7-6b69-5b84-b153-bf01d8ac12e9,probability table,tabel peluang,id-ID,"[""tabel probabilitas""]",[],statistics / Chapter 4 Section 4.1,academic,language_reviewed
a9bd1910-c684-54f0-ac9f-9bc4fd00eaef,19dd1a68-3be1-5e34-9fce-1963b24d4ef1,random assignment,alokasi acak,id-ID,"[""penempatan acak"",""pengacakan penempatan""]","[""pemilihan acak""]","experimental assignment, not population sampling",academic,draft
aa2ba68c-814d-5edd-b198-338049eaa3da,65985237-dd13-56ed-8fa2-a1105df7ea91,confidence level,tingkat kepercayaan,id-ID,"[""taraf kepercayaan""]",[],statistics / Chapter 5 Section 5.2,academic,language_reviewed
aaa2b07e-a178-5f23-ae02-51686276998e,97166e35-ccd2-5d53-b2c7-d57a71e55051,Bayes' Theorem,Teorema Bayes,id-ID,[],[],probability / Chapter 3 Section 3.2,academic,language_reviewed
abd42472-1630-58b8-875a-11ae981c7043,79c98b3e-9b1e-56b1-97aa-2decde5a265a,quartile,kuartil,id-ID,[],[],descriptive statistics,academic,translated
acd9e6dc-2c82-5aa9-b854-99b40a9c92ad,6935d7b2-c75d-581a-9d05-61fe84151ba0,column total,total kolom,id-ID,[],[],contingency table,academic,translated
ae358701-4d1e-5346-ba6e-b8b1b888e74d,5119897f-50c1-54cf-83e0-9b594a25483b,binomial distribution,distribusi binomial,id-ID,[],[],statistics / Chapter 4 Section 4.3,academic,language_reviewed
b01b3909-c30c-54f4-9c60-6d96c5b1c90c,45f8d3c0-ce2a-524f-a354-101d0e34e1f7,joint probability distribution,distribusi peluang bersama,id-ID,"[""distribusi peluang gabungan""]",[],probability / Chapter 3 Section 3.2,academic,language_reviewed
b0328378-7795-54d4-8423-884d4ef9c869,534b83d0-a5d0-573a-987d-f2e6634f18ed,left skewed,menceng kiri,id-ID,[],[],distribution shape,academic,translated
b1674539-e749-5417-bc53-87348a2e4d17,932ab370-d921-578f-ab99-902c0afadc36,natural logarithm,logaritma natural,id-ID,"[""logaritma alami""]",[],statistics / Chapter 4 Section 4.5,academic,language_reviewed
b17d3dff-0fc6-569f-b014-0979110fa44a,62139b23-a34b-5f1b-ab31-13230a5d3dd9,critical value,nilai kritis,id-ID,[],[],statistics / Chapter 5 Section 5.2,academic,language_reviewed
b3615376-312c-580e-8285-c15753206628,16dc5f08-2909-55e7-ab40-0cbd4769742e,Poisson distribution,distribusi Poisson,id-ID,[],[],statistics / Chapter 4 Section 4.5,academic,language_reviewed
b37a13fb-8a0f-5800-ab25-c8afda22b415,d9cc1f8f-d0ad-5e77-ab4b-1eff72b55d37,alternative model,model alternatif,id-ID,[],[],hypothesis model,academic,structurally_verified
b6487fca-4d4c-5629-b561-83c08acaa3f4,f045a4b9-4455-5914-b73f-37665f444c58,linear combination,kombinasi linear,id-ID,[],[],probability / Chapter 3 Section 3.4,academic,language_reviewed
b7b48c9f-ed73-5176-b9e5-26c8477038b6,9b5db75e-8fef-548a-b593-8e264a65087b,hollow histogram,histogram berongga,id-ID,[],[],data visualization,academic,translated
b7c643ff-26a7-51b9-9c94-53207c7090ee,0bdbf061-c035-5eed-a851-9d81b79614b9,Bernoulli distribution,distribusi Bernoulli,id-ID,[],[],statistics / Chapter 4 Section 4.2,academic,language_reviewed
b7d8639e-70ac-568e-a9b8-86f03eaec3ef,cb5a8659-e369-530a-87c6-e1e6242c6a9e,margin of error,batas galat,id-ID,"[""margin galat""]",[],statistics / Chapter 5 Section 5.2,academic,language_reviewed
b897e820-fe85-5bc6-9d47-740cc26f624d,836d2b2b-d7a7-56ea-91d6-19bd78c63b1c,anecdotal evidence,bukti anekdotal,id-ID,[],[],sampling and study design,academic,draft
ba02b5e6-d8c9-55ec-9eac-b03af4a91baf,68807fa7-7786-57fe-acf9-fdcaa53f8ea9,null hypothesis,hipotesis nol,id-ID,[],[],randomization exercise,academic,structurally_verified
ba6059e6-d498-54d6-819e-b29be4396f15,c4267139-52a8-543e-8b33-366f99572364,variability within data,variabilitas dalam data,id-ID,[],[],subsection title,academic,structurally_verified
ba8f601c-7e47-53c5-b143-941a905e0140,cdfa7d8b-2df0-5daa-83a4-f7d69db84f0b,summary statistic,statistik ringkasan,id-ID,"[""ukuran ringkasan""]",[],descriptive statistics,academic,draft
bc202e23-d84f-5cb4-a069-5d9e51ddb4d4,8f140534-f401-5d5c-a0d3-e6d0b4b6fe02,simulation,simulasi,id-ID,[],[],randomization inference,academic,structurally_verified
c10a84ef-ec2b-53c8-8311-1c44cec8f50a,f2cef028-5304-5b6f-bbe4-6ec6823bf173,unimodal,unimodal,id-ID,[],[],distribution shape,academic,translated
c1e5a866-d5e8-5509-b03d-e9f5f3a49de2,ff0075a5-41d4-5a3a-954b-bdfe4abb291f,malaria vaccine,vaksin malaria,id-ID,[],[],clinical study,academic,structurally_verified
c200c421-b87a-5c06-97f1-87a76c51c2eb,90395241-5c20-5c31-b8c9-118bc61f2b3a,point estimate,estimasi titik,id-ID,[],[],inference,academic,translated
c331ced5-c155-56a4-b4c1-ca2bd583255b,bbfa7b30-c8bc-546d-9f82-b4e8276f8459,right skewed,menceng kanan,id-ID,"[""menceng ke kanan""]",[],statistics / Chapter 4 Section 4.3,academic,language_reviewed
c4f2916d-bdcc-5c84-963b-e868682dd091,57f61578-d4ed-5129-9078-4e82e033277c,time-series plot,grafik deret waktu,id-ID,[],[],chapter review exercises 2.27-2.34,academic,structurally_verified
c5cc85a4-cfa7-58e9-a3c9-54af89f39417,7b1be91b-4de8-513f-a54e-7b0231ebfef5,with replacement,dengan pengembalian,id-ID,[],[],probability / Chapter 3 Section 3.3,academic,language_reviewed
c5f6d081-9f12-5839-9799-104ac9cb948f,15259de1-8af3-5a51-8c24-17536e076114,dependent,saling dependen,id-ID,[],[],relationship between variables,academic,translated
c64e99e3-8964-56b0-9b3e-8a85557459f2,82336738-831b-50bb-90b6-b3a407a9b58e,null distribution,distribusi nol,id-ID,[],[],statistics / Chapter 5 Section 5.3,academic,language_reviewed
c7654fac-332c-58f4-8752-1b2932272ecf,9e667b5c-2524-592e-aec5-6a3a248ec3fb,mean,rata-rata,id-ID,"[""rerata"",""mean""]",[],statistics / Chapter 4 Section 4.1,academic,language_reviewed
c7ea8362-ca76-5fda-a0d3-78fc50f33cb4,2986c949-5980-54b0-8984-006693bd5965,independent,saling independen,id-ID,"[""saling bebas""]",[],probability / Chapter 3 Section 3.2,academic,language_reviewed
c7f58f85-39ee-538d-aeda-a84fa3fe6de6,6e9a38b9-583e-59bd-92c0-d5996673d712,variance,varians,id-ID,"[""variansi""]",[],statistics / Chapter 4 Section 4.3,academic,language_reviewed
c879f35c-0a04-5191-8041-d7bff3528cb1,cd2ae8e8-54a8-5158-ad35-31fbdecc52c7,IQR,IQR,id-ID,[],[],descriptive statistics abbreviation,academic,translated
ca0a5a5f-466b-5409-84e1-5a5d7f6c7331,3628fe9d-5d14-57de-8e9a-d27ff2ffbb71,simple random sample,sampel acak sederhana,id-ID,[],[],sampling and study design,academic,draft
cc15699b-ae57-5427-b61a-1e1e9794c68b,9e667b5c-2524-592e-aec5-6a3a248ec3fb,mean,rata-rata,id-ID,"[""rerata"",""rataan""]",[],statistics / Chapter 4 Section 4.3,academic,language_reviewed
cc3d8032-ad9d-5a6a-b2e7-fc955d87e4e9,0eff251b-154b-5846-8460-b4bc24a500b5,weighted mean,rata-rata tertimbang,id-ID,[],[],descriptive statistics,academic,translated
cda08245-7978-5906-bc66-6d9ddef63a31,2bf1dbb3-002e-5048-b923-95a873600759,normal approximation to the binomial distribution,pendekatan normal terhadap distribusi binomial,id-ID,"[""aproksimasi normal terhadap distribusi binomial""]",[],statistics / Chapter 4 Section 4.3,academic,language_reviewed
ce284f5d-9a03-5257-939e-763be9f60742,5ff08d81-3f09-50c2-ab75-7fd9a5d72d46,population mean,rata-rata populasi,id-ID,[],[],descriptive statistics,academic,translated
ce71dd80-b8dd-589f-9bfd-3e8f7f16972b,af5dd421-170b-510e-bd64-753607e825c7,experimental unit,unit eksperimen,id-ID,[],[],experimental design,academic,draft
cef643e1-1290-5e76-8fd1-773a54e80464,2ba94c3f-c1a6-5a03-b893-c50de2cc16e8,complement,komplemen,id-ID,[],[],statistics / Chapter 4 Section 4.2,academic,language_reviewed
cf4ef6c0-92a7-5c0d-9160-0569e0bf025b,03b93084-0bd0-5fab-9e87-fcf05de1aeb8,sample mean,rata-rata sampel,id-ID,[],[],descriptive statistics,academic,translated
d02e7a43-d27b-5833-ac79-630cba379c94,dd06bd38-e40b-5f06-915c-388e7446908e,logarithm,logaritma,id-ID,[],[],data transformation,academic,translated
d03ab322-ac1a-51e9-adee-128479814a76,058a866f-4471-51a5-bd70-0a298261e3e8,linear predictor,prediktor linear,id-ID,[],[],confirmed future generalized-linear-model terminology control,academic,language_reviewed
d063e2d8-2aeb-557b-88f1-7f60aa18134d,6dc1889e-633f-5de2-b357-59e54d74ca28,deductible,risiko sendiri (deductible),id-ID,"[""deduktibel""]",[],statistics / Chapter 4 Section 4.2,academic,language_reviewed
d08aa434-e0fb-5f6b-aef9-69b5a2f01f62,622243a1-bf6e-57cc-a60c-026bf145c09d,intensity map,peta intensitas,id-ID,[],[],data visualization,academic,translated
d1123c1b-3c43-5973-b7f9-4165a0f91670,c5cd16ce-1e9d-5d41-a4d1-fd86b860f467,median,median,id-ID,[],[],descriptive statistics,academic,translated
d17ec833-5f05-5ec6-956a-741c6edbb61f,b77a8b68-335e-552b-98e6-d090de1ec595,sample space,ruang sampel,id-ID,[],[],probability / Chapter 3,academic,language_reviewed
d292c26e-67d2-5c14-9bfe-986a7fc45bf3,a1eded49-73c0-525a-9e14-4d91bc92c6a1,disjoint,saling lepas,id-ID,[],[],probability / Chapter 3,academic,language_reviewed
d320026e-8b63-5cd9-a3cb-90c4e92c9c10,0cc8a3da-2540-5f84-83e9-5a12552714c4,numerical variable,variabel numerik,id-ID,[],[],variable type,academic,draft
d3f7027c-f0a8-58aa-b82a-d5fa01668cf0,17f59434-f100-5747-b564-f9759d39ffe0,cluster sampling,pengambilan sampel klaster,id-ID,[],[],sampling and study design,academic,draft
d42e9f59-05ae-548a-82f9-59cbbfa268ed,aede4f25-48ad-5f80-ba97-51740987ba5c,standard deviation,simpangan baku,id-ID,[],[],descriptive statistics,academic,translated
d59e04f4-fee2-532f-9fbd-44f325e47cca,d355b412-cd0b-5dba-9dee-2103d201a797,trial,percobaan,id-ID,"[""eksperimen""]",[],statistics / Chapter 4 Section 4.3,academic,language_reviewed
d5faae60-2ee9-5f44-b2c3-846c95771705,bbfa7b30-c8bc-546d-9f82-b4e8276f8459,right skewed,menceng kanan,id-ID,[],[],distribution shape,academic,translated
d719e0c6-9809-5677-9552-223348a0b548,8a655167-3e55-582b-91d3-7b096130e4e7,mosaic plot,diagram mosaik,id-ID,[],[],data visualization,academic,translated
d7443c44-866c-5c1b-8099-86d1c94b19dc,f4b91430-061a-5309-b1bd-edb751786e82,sampling error,galat pengambilan sampel,id-ID,[],[],statistics / Chapter 5 Section 5.1,academic,language_reviewed
d767893d-8f0e-5690-8051-545d8e23983f,38ce4fec-c843-5e36-968c-9ca6e791fb4f,bimodal,bimodal,id-ID,[],[],distribution shape,academic,translated
d777f3af-00bc-570b-a40e-1eeb4f29863f,31c2a8f6-5fe5-5dbd-8d11-2fe273587cca,median household income,median pendapatan rumah tangga,id-ID,[],[],county data and figure label,academic,translated
d8dab7b3-5a6a-5112-b3fd-80f578365ab4,e759c774-bbdf-5ba6-b169-a20f94c62df1,Bernoulli random variable,variabel acak Bernoulli,id-ID,"[""variabel Bernoulli""]",[],statistics / Chapter 4 Section 4.2,academic,language_reviewed
da4c1cd7-6b48-59fd-b587-44b78c19b1cb,c67dba19-84f0-5b64-b955-58d15000bd0d,random process,proses acak,id-ID,[],[],statistics / Chapter 4 Section 4.2,academic,language_reviewed
dc5c16fe-6836-55fc-a53b-2530da399dda,96b2d59b-6e2e-56cb-bdc7-bf69122e1ec9,binomial random variable,variabel acak binomial,id-ID,"[""peubah acak binomial""]",[],statistics / Chapter 4 Section 4.3,academic,language_reviewed
dd9b56cc-6f0c-5fe6-b379-e4f622410a34,c5109902-f56d-56a5-919f-e24c141240c0,variance,varians,id-ID,[],[],descriptive statistics,academic,translated
ddd74dfb-69bf-5bc0-b0ee-bfc3698baced,60118143-ba25-5c96-9c5f-3fa84995cad5,average,rerata,id-ID,[],[],descriptive statistics synonym,academic,translated
df9ddca9-49d8-509a-887c-e4d18f7ab6ce,c9b35017-fec8-5e4b-8685-2f4536317b22,heart transplant,transplantasi jantung,id-ID,[],[],Stanford study,academic,structurally_verified
e0d3431f-7aec-5f7c-9602-6fab43133470,28855bd1-c6a3-5db7-ab73-c0cc4aeb9fae,side-by-side bar plot,diagram batang berdampingan,id-ID,[],[],data visualization,academic,translated
e43be60f-6d40-505d-917f-039ab80ec2b4,47a4a747-0a61-5419-a398-d3e253d2f117,sampling distribution,distribusi sampling,id-ID,"[""distribusi pengambilan sampel""]",[],statistics / Chapter 5 Section 5.1,academic,language_reviewed
e454d6d1-a895-54a9-b27b-35e7131fb6d9,aede4f25-48ad-5f80-ba97-51740987ba5c,standard deviation,simpangan baku,id-ID,"[""deviasi standar""]",[],statistics / Chapter 4 Section 4.5,academic,language_reviewed
e5a6a9b4-0c7b-50eb-a244-5b5b7a90dc53,b3091050-234a-5e25-9b35-62e087b0a405,blocking,pemblokan,id-ID,[],[],experimental design,academic,draft
e6337ba4-0c66-5333-a648-006841f7d638,3e0ca2a1-19a6-57b9-bfbf-1b8048536dbe,paired data,data berpasangan,id-ID,[],[],data structure,academic,translated
e8b1ab00-49c4-58e4-b5f3-5e9ab45da64e,d42ddb11-e234-529d-9237-b2891c350f7a,fixed number of trials,jumlah percobaan yang tetap,id-ID,"[""banyak percobaan tetap""]",[],statistics / Chapter 4 Section 4.4,academic,language_reviewed
e8c1c051-ad79-5bf9-ad61-97531dff8d38,30e68b8c-80dc-5c99-8703-0be295ed5dba,binomial experiment,eksperimen binomial,id-ID,"[""percobaan binomial""]",[],statistics / Chapter 4 Section 4.3,academic,language_reviewed
ea015f21-f82b-5f60-a0cc-6326474df17c,2a2b4279-7bf2-58c0-a732-08d762a4298d,first quartile,kuartil pertama,id-ID,[],[],descriptive statistics,academic,translated
ea52e9b9-e2cb-5b0d-ab8c-a0727c1c56ed,182eb71e-2710-5fc7-aabd-8db70354a566,distribution of random variables,distribusi variabel acak,id-ID,"[""distribusi peubah acak""]",[],statistics / Chapter 4 Section 4.1,academic,language_reviewed
eac9ad9b-507e-5477-a53b-f8307ee5ad49,17a4a646-5862-55fd-bd56-170bd0185cff,probability,peluang (probabilitas),id-ID,"[""peluang"",""probabilitas""]",[],Use peluang for an individual event; retain probabilitas in established field or chapter names.,academic,language_reviewed
ec4d5b6f-0429-5922-b867-2f7bfca2b73b,11a73379-6e22-527e-9bee-2665933bbf0a,failure,gagal,id-ID,"[""kegagalan""]",[],statistics / Chapter 4 Section 4.3,academic,language_reviewed
ec502615-7159-50f0-ab52-431103fac313,ce187c1a-5325-572d-a6c5-b18dd2b24fbd,Central Limit Theorem,Teorema Limit Pusat,id-ID,[],[],statistics / Chapter 5 Section 5.1,academic,language_reviewed
ed011d0f-f18f-577c-8512-8f9ede95beec,6a2820ac-4717-5f6b-8357-dfd73437d90e,replication,replikasi,id-ID,[],[],experimental design,academic,draft
ed2791c2-1cbf-5f9f-ac31-f2a124d5f08d,538cb94d-65ba-51eb-8960-58e221b90da5,random variable,variabel acak,id-ID,"[""peubah acak"",""variabel random""]",[],statistics / Chapter 4 Section 4.2,academic,language_reviewed
ee600383-fb9d-5419-be1d-45ff659b2f27,e8afef37-1e11-50ff-b234-c2620ee1f5f7,rate,laju,id-ID,"[""tingkat""]",[],statistics / Chapter 4 Section 4.5,academic,language_reviewed
ef09cbd7-ca24-5ebe-9434-617c107c0282,d02ad5e2-bbe4-5912-b181-e8123916d48e,deviation,simpangan,id-ID,[],[],descriptive statistics,academic,translated
ef9b1acf-927c-5316-936b-d2006b1649eb,9dd517c1-72ad-5989-9bb7-a20d3b6a5022,Bernoulli trial,percobaan Bernoulli,id-ID,"[""trial Bernoulli""]",[],statistics / Chapter 4 Section 4.2,academic,language_reviewed
f0202891-e934-54dd-9d00-bb6332e03096,dc1c92e5-7eb1-5000-b1bc-89c2d3151ddd,without replacement,tanpa pengembalian,id-ID,[],[],statistics / Chapter 4 Section 4.2,academic,language_reviewed
f255495d-05be-5693-9b9c-6a32fb6c0141,f9d9ab73-6c38-5df8-a04d-47131ed0db45,prospective study,studi prospektif,id-ID,[],[],sampling and study design,academic,draft
f2960679-bb72-539e-8efe-cfbc86d9aa29,59459694-3daa-53d6-bbd2-8715fb6477b4,control group,kelompok kontrol,id-ID,[],[],experimental design,academic,draft
f3b4dd5c-bbdd-513b-858d-6fa1618fbaa4,0549ec0b-5f6b-5d9c-bf06-15321c2dbc46,confounding variable,variabel perancu,id-ID,[],[],sampling and study design,academic,draft
